"","equipment.id","attributes.name","attributes.value","styles.id"
"1014","10044988340","Rear Brake Type","disc",100449883
"1015","10044988340","Electronic Brakeforce Distribution","electronic brakeforce distribution",100449883
"1016","10044988340","Front Brake Diameter","11.8",100449883
"1017","10044988340","Front Brake Type","ventilated disc",100449883
"1018","10044988340","Antilock Braking System","4-wheel ABS",100449883
"1019","10044988340","Braking Assist","braking assist",100449883
"1020","10044988340","Rear Brake Diameter","11.1",100449883
"1021","10044988341","Driven Wheels","front wheel drive",100449883
"1022","10044988342","Cruise Control","cruise control",100449883
"1023","10044988342","Floor Mats","floor mats",100449883
"1024","10044988342","Universal Remote Transmitter","universal remote transmitter",100449883
"1025","10044988342","2nd Row Floor Mats","rear floor mats",100449883
"1026","10044988342","Cargo Area Light","trunk light",100449883
"1027","10044988342","Reading Lights","front and rear reading lights",100449883
"1028","10044988342","Retained Accessory Power","retained accessory power",100449883
"1029","10044988342","Floor Mat Material","carpet",100449883
"1030","10044988344","Height Adjustable Driver Seat","height adjustable",100449883
"1031","10044988344","Driver Seat Adjustable Lumbar","power adjustable lumbar support",100449883
"1032","10044988344","Number Of Driver Seat Power Adjustments","8",100449883
"1033","10044988344","Number Of Memorized Driver Seat Settings","2",100449883
"1034","10044988344","Heated Driver Seat","multi-level heating",100449883
"1035","10044988345","Engine Immobilizer","engine immobilizer",100449883
"1036","10044988345","Power Door Locks","remote keyless power door locks",100449883
"1037","10044988345","2 Stage Unlocking","remote 2-stage unlocking",100449883
"1038","10044988345","Anti Theft Alarm System","remote anti-theft alarm system",100449883
"1039","10044988347","Head Airbags","front and rear",100449883
"1040","10044988347","Passenger Airbag Deactivation","occupant sensing deactivation",100449883
"1041","10044988347","Side Airbags","dual front",100449883
"1042","10044988347","Passenger Airbag","Standard",100449883
"1043","10044988347","Depowered Airbags","Standard",100449883
"1044","10044988348","2nd Row Seat Type","bench",100449883
"1045","10044988348","Adjustable 2nd Row Headrests","height adjustable headrests",100449883
"1046","10044988348","Number Of 2nd Row Headrests","2",100449883
"1047","10044988348","2nd Row Center Armrest","folding with storage and pass-thru",100449883
"1048","200231014","Warranty Maximum Mileage","50000",100449883
"1049","200231014","Warranty Miles Limited/unlimited","L",100449883
"1050","200231014","Warranty Years Limited/unlimited","L",100449883
"1051","200231014","Warranty Maximum Years","4",100449883
"1052","200231014","Warranty Type","Basic",100449883
"1053","200231015","Warranty Maximum Mileage","50000",100449883
"1054","200231015","Warranty Miles Limited/unlimited","L",100449883
"1055","200231015","Warranty Years Limited/unlimited","L",100449883
"1056","200231015","Warranty Maximum Years","4",100449883
"1057","200231015","Warranty Type","Drivetrain",100449883
"1058","200231016","Warranty Maximum Mileage","50000",100449883
"1059","200231016","Warranty Miles Limited/unlimited","L",100449883
"1060","200231016","Warranty Years Limited/unlimited","L",100449883
"1061","200231016","Warranty Maximum Years","4",100449883
"1062","200231016","Warranty Type","Roadside",100449883
"1063","200231017","Warranty Miles Limited/unlimited","U",100449883
"1064","200231017","Warranty Years Limited/unlimited","L",100449883
"1065","200231017","Warranty Maximum Years","5",100449883
"1066","200231017","Warranty Type","Rust",100449883
"1067","200231021","Total Number Of Speakers","8",100449883
"1068","200231021","Antenna Type","element",100449883
"1069","200231021","Cd Player","6 CD player",100449883
"1070","200231021","Audio Security System","audio security system",100449883
"1071","200231021","Radio","AM/FM",100449883
"1072","200231021","Radio Data System","radio data system",100449883
"1073","200231021","Satellite Radio","satellite radio",100449883
"1074","200231021","Watts","225",100449883
"1075","200231021","Subwoofer","1",100449883
"1076","200231021","Cassette","Cassette",100449883
"1077","200231022","Rear Tire Width","235",100449883
"1078","200231022","Rear Tire Prefix","P",100449883
"1079","200231022","Tire Type","all season",100449883
"1080","200231022","Rear Tire Diameter","17",100449883
"1081","200231022","Rear Tire Profile","45",100449883
"1082","200231022","Rear Tire Speed Rating","W",100449883
"1083","200231023","Rim Type","alloy",100449883
"1084","200231023","Rear Wheel Diameter","17",100449883
"1085","200231023","Rear Wheel Width","8.0",100449883
"1086","10065517510","Cargo Capacity, All Seats In Place","12.5",100655175
"1087","10065517511","Phone","pre-wired for phone",100655175
"1088","10065517511","Bluetooth","Bluetooth",100655175
"1089","10065517513","Electroluminescent Instrumentation","electroluminescent instrumentation",100655175
"1090","10065517513","External Temperature Gauge","external temperature display",100655175
"1091","10065517513","Tire Pressure Monitoring System","tire pressure monitoring",100655175
"1092","10065517513","Low Fuel Level Indicator","low fuel level",100655175
"1093","10065517513","Tachometer","tachometer",100655175
"1094","10065517513","Trip Computer","trip computer",100655175
"1095","10065517513","Clock","clock",100655175
"1096","10065517514","Chrome Grille","chrome grille",100655175
"1097","10065517515","Number Of Doors","4",100655175
"1098","10065517516","Front Fog Lights","front fog/driving lights",100655175
"1099","10065517516","Headlights Auto Delay","auto delay off",100655175
"1100","10065517516","Xenon Headlights","xenon high intensity discharge",100655175
"1101","10065517516","Headlights Dusk Sensor","dusk sensing",100655175
"1102","10065517519","Height Adjustable Passenger Seat","height adjustable",100655175
"1103","10065517519","Heated Passenger Seat","multi-level heating",100655175
"1104","10065517519","Number Of Passenger Seat Power Adjustments","4",100655175
"1105","10065517520","Auto Dimming Rearview Mirror","electrochromatic",100655175
"1106","10065517520","1st Row Vanity Mirrors","dual illuminated vanity mirrors",100655175
"1107","10065517520","Side Mirror Memory","includes exterior mirrors",100655175
"1108","10065517520","Passenger Side Mirror Adjustment","power",100655175
"1109","10065517520","Exterior Mirror Adjustment","power",100655175
"1110","10065517520","Heated Exterior Mirrors","heated",100655175
"1111","10065517520","Reverse Tilt Side Mirrors","dual mirrors",100655175
"1112","10065517520","Heated Passenger Side Mirror","heated",100655175
"1113","10065517521","Power Steering","speed-proportional power steering",100655175
"1114","10065517522","1st Row Seat Type","bucket",100655175
"1115","10065517522","Adjustable Seat Headrest","multi-adjustable headrests",100655175
"1116","10065517522","1st Row Upholstery","leather",100655175
"1117","10065517522","Number Of 1st Row Headrests","2",100655175
"1118","10065517523","2nd Row Leg Room","34.9",100655175
"1119","10065517523","1st Row Hip Room","55.6",100655175
"1120","10065517523","2nd Row Shoulder Room","55.7",100655175
"1121","10065517523","1st Row Leg Room","42.8",100655175
"1122","10065517523","1st Row Head Room","38.7",100655175
"1123","10065517523","2nd Row Head Room","37.2",100655175
"1124","10065517523","2nd Row Hip Room","53.8",100655175
"1125","10065517523","Epa Interior Volume","110.4",100655175
"1126","10065517523","1st Row Shoulder Room","58.3",100655175
"1127","10065517524","Spare Wheel Rim Type","steel",100655175
"1128","10065517524","Spare Tire Size","temporary",100655175
"1129","10065517524","Spare Tire Mount Location","inside",100655175
"1130","10065517525","Emergency Trunk Release","interior trunk release",100655175
"1131","10065517525","Remote Trunk Release","remote trunk release",100655175
"1132","10065517527","Power Outlet(s)","12V",100655175
"1133","10065517528","Overall Width Without Mirrors","72.2",100655175
"1134","10065517528","Wheelbase","107.9",100655175
"1135","10065517528","Minimum Ground Clearance","5.8",100655175
"1136","10065517528","Overall Length","189.3",100655175
"1137","10065517528","Overall Height","56.7",100655175
"1138","10065517528","Rear Track","62.0",100655175
"1139","10065517528","Front Track","62.1",100655175
"1140","10065517529","Remote Window Operation","remote window operation",100655175
"1141","10065517529","Speed Sensitive Front Wipers","speed sensitive",100655175
"1142","10065517529","One Touch Windows","2",100655175
"1143","10065517529","Power Windows","power windows",100655175
"1144","10065517529","Intermittent Front Wipers","variable intermittent",100655175
"1145","10065517529","Rear Defogger","rear defogger",100655175
"1146","10065517530","Steering Wheel Adjustments","tilt and telescopic",100655175
"1147","10065517530","Cruise Controls On Steering Wheel","cruise controls",100655175
"1148","10065517530","Steering Wheel Trim","leather",100655175
"1149","10065517530","Audio Controls On Steering Wheel","audio controls",100655175
"1150","10065517530","Phone Controls On Steering Wheel","phone controls on steering wheel",100655175
"1151","10065517533","Cargo Area Storage Organizer","cargo area storage organizer",100655175
"1152","10065517533","Cargo Net","cargo net",100655175
"1153","10065517533","Cupholders Location","front and rear",100655175
"1154","10065517533","Seatback Storage","front seatback storage",100655175
"1155","10065517533","Door Pockets Location","front",100655175
"1156","10065517533","Cargo Grocery Bag Holder","grocery bag holder",100655175
"1157","10065517533","Overhead Console","overhead console with storage",100655175
"1158","10065517533","Center Console","front console with storage",100655175
"1159","10065517534","One Touch Power Sunroof","one-touch power sunroof",100655175
"1160","10065517534","Remote Sunroof Operation","remote sunroof operation",100655175
"1161","10065517534","Sunroof","power glass",100655175
"1162","10065517535","1st Row Seating Capacity","2",100655175
"1163","10065517535","2nd Row Seating Capacity","3",100655175
"1164","10065517536","Climate Control Memory","includes climate control",100655175
"1165","10065517536","Front Air Conditioning Zones","dual",100655175
"1166","10065517536","Front Air Conditioning","automatic climate control",100655175
"1167","10065517536","Rear Heat","rear ventilation ducts",100655175
"1168","10065517536","Air Filtration","interior air filtration",100655175
"1169","10065517537","Seatbelt Pretensioners","front",100655175
"1170","10065517537","Seatbelt Force Limiters","front",100655175
"1171","10065517537","2nd Row Center Seatbelt","3-point belt",100655175
"1172","10065517538","Independent Suspension","four-wheel",100655175
"1173","10065517538","Rear Suspension Type","multi-link",100655175
"1174","10065517538","Front Suspension Type","double wishbone",100655175
"1175","10065517539","Ege Highway Mpg","26",100655175
"1176","10065517539","Epa Combined Mpg","21",100655175
"1177","10065517539","Epa City Mpg","18",100655175
"1178","10065517539","Curb Weight","3580",100655175
"1179","10065517539","Turning Diameter","39.7",100655175
"1180","10065517539","Epa Highway Mpg","26",100655175
"1181","10065517539","Tco Curb Weight","3580",100655175
"1182","10065517539","Ege Combined Mpg","21",100655175
"1183","10065517539","Fuel Capacity","17.1",100655175
"1184","10065517539","Ege City Mpg","18",100655175
"1185","10065517540","Rear Brake Width",".35",100655175
"1186","10065517540","Front Brake Width","1.1",100655175
"1187","10065517540","Rear Brake Type","disc",100655175
"1188","10065517540","Electronic Brakeforce Distribution","electronic brakeforce distribution",100655175
"1189","10065517540","Front Brake Diameter","11.4",100655175
"1190","10065517540","Front Brake Type","ventilated disc",100655175
"1191","10065517540","Antilock Braking System","4-wheel ABS",100655175
"1192","10065517540","Braking Assist","braking assist",100655175
"1193","10065517540","Rear Brake Diameter","11.1",100655175
"1194","10065517541","Driven Wheels","front wheel drive",100655175
"1195","10065517542","Cruise Control","cruise control",100655175
"1196","10065517542","Floor Mats","floor mats",100655175
"1197","10065517542","Universal Remote Transmitter","universal remote transmitter",100655175
"1198","10065517542","2nd Row Floor Mats","rear floor mats",100655175
"1199","10065517542","Cargo Area Light","trunk light",100655175
"1200","10065517542","Reading Lights","front and rear reading lights",100655175
"1201","10065517542","Retained Accessory Power","retained accessory power",100655175
"1202","10065517542","Floor Mat Material","carpet",100655175
"1203","10065517544","Height Adjustable Driver Seat","height adjustable",100655175
"1204","10065517544","Driver Seat Adjustable Lumbar","power adjustable lumbar support",100655175
"1205","10065517544","Number Of Driver Seat Power Adjustments","8",100655175
"1206","10065517544","Number Of Memorized Driver Seat Settings","2",100655175
"1207","10065517544","Heated Driver Seat","multi-level heating",100655175
"1208","10065517545","Engine Immobilizer","engine immobilizer",100655175
"1209","10065517545","Power Door Locks","remote keyless power door locks",100655175
"1210","10065517545","Anti Theft Alarm System","remote anti-theft alarm system",100655175
"1211","10065517545","2 Stage Unlocking","remote 2-stage unlocking",100655175
"1212","10065517547","Head Airbags","front and rear",100655175
"1213","10065517547","Passenger Airbag Deactivation","occupant sensing deactivation",100655175
"1214","10065517547","Side Airbags","dual front",100655175
"1215","10065517547","Passenger Airbag","Standard",100655175
"1216","10065517547","Depowered Airbags","Standard",100655175
"1217","10065517548","2nd Row Seat Type","bench",100655175
"1218","10065517548","Adjustable 2nd Row Headrests","height adjustable headrests",100655175
"1219","10065517548","Number Of 2nd Row Headrests","2",100655175
"1220","10065517548","2nd Row Center Armrest","folding with storage and pass-thru",100655175
"1221","200192008","Warranty Maximum Mileage","50000",100655175
"1222","200192008","Warranty Miles Limited/unlimited","L",100655175
"1223","200192008","Warranty Years Limited/unlimited","L",100655175
"1224","200192008","Warranty Maximum Years","4",100655175
"1225","200192008","Warranty Type","Basic",100655175
"1226","200192009","Warranty Maximum Mileage","70000",100655175
"1227","200192009","Warranty Miles Limited/unlimited","L",100655175
"1228","200192009","Warranty Years Limited/unlimited","L",100655175
"1229","200192009","Warranty Maximum Years","6",100655175
"1230","200192009","Warranty Type","Drivetrain",100655175
"1231","200192010","Warranty Maximum Mileage","50000",100655175
"1232","200192010","Warranty Miles Limited/unlimited","L",100655175
"1233","200192010","Warranty Years Limited/unlimited","L",100655175
"1234","200192010","Warranty Maximum Years","4",100655175
"1235","200192010","Warranty Type","Roadside",100655175
"1236","200192011","Warranty Miles Limited/unlimited","U",100655175
"1237","200192011","Warranty Years Limited/unlimited","L",100655175
"1238","200192011","Warranty Maximum Years","5",100655175
"1239","200192011","Warranty Type","Rust",100655175
"1240","200192015","Total Number Of Speakers","8",100655175
"1241","200192015","Antenna Type","element",100655175
"1242","200192015","Cd Player","6 CD player",100655175
"1243","200192015","Audio Security System","audio security system",100655175
"1244","200192015","Dvd Audio","DVD-Audio",100655175
"1245","200192015","Radio Data System","radio data system",100655175
"1246","200192015","Radio","AM/FM",100655175
"1247","200192015","Satellite Radio","satellite radio",100655175
"1248","200192015","Surround Audio","surround audio",100655175
"1249","200192015","Watts","225",100655175
"1250","200192015","Subwoofer","1",100655175
"1251","200192015","Cassette","Cassette",100655175
"1252","200192016","Rear Tire Width","235",100655175
"1253","200192016","Rear Tire Prefix","P",100655175
"1254","200192016","Tire Type","all season",100655175
"1255","200192016","Rear Tire Diameter","17",100655175
"1256","200192016","Rear Tire Profile","45",100655175
"1257","200192016","Rear Tire Speed Rating","W",100655175
"1258","200192017","Rim Type","alloy",100655175
"1259","200192017","Rear Wheel Diameter","17",100655175
"1260","200192017","Rear Wheel Width","8.0",100655175
"1261","10066820610","Cargo Capacity, All Seats In Place","13.2",100668206
"1262","10066820611","Phone","pre-wired for phone",100668206
"1263","10066820611","Bluetooth","Bluetooth",100668206
"1264","10066820613","Electroluminescent Instrumentation","electroluminescent instrumentation",100668206
"1265","10066820613","External Temperature Gauge","external temperature display",100668206
"1266","10066820613","Low Fuel Level Indicator","low fuel level",100668206
"1267","10066820613","Tachometer","tachometer",100668206
"1268","10066820613","Trip Computer","trip computer",100668206
"1269","10066820613","Clock","clock",100668206
"1270","10066820614","Number Of Doors","4",100668206
"1271","10066820615","Front Fog Lights","front fog/driving lights",100668206
"1272","10066820615","Headlights Auto Delay","auto delay off",100668206
"1273","10066820615","Xenon Headlights","xenon high intensity discharge",100668206
"1274","10066820618","Heated Passenger Seat","multi-level heating",100668206
"1275","10066820618","Number Of Passenger Seat Power Adjustments","4",100668206
"1276","10066820619","Auto Dimming Rearview Mirror","electrochromatic",100668206
"1277","10066820619","1st Row Vanity Mirrors","dual illuminated vanity mirrors",100668206
"1278","10066820619","Passenger Side Mirror Adjustment","power",100668206
"1279","10066820619","Turn Signal Side Mirrors","turn signal in mirrors",100668206
"1280","10066820619","Exterior Mirror Adjustment","power",100668206
"1281","10066820619","Heated Exterior Mirrors","heated",100668206
"1282","10066820619","Heated Passenger Side Mirror","heated",100668206
"1283","10066820620","Power Steering","speed-proportional power steering",100668206
"1284","10066820621","1st Row Seat Type","sport",100668206
"1285","10066820621","Adjustable Seat Headrest","height adjustable headrests",100668206
"1286","10066820621","1st Row Upholstery","leather",100668206
"1287","10066820621","Number Of 1st Row Headrests","2",100668206
"1288","10066820622","2nd Row Leg Room","34.2",100668206
"1289","10066820622","1st Row Hip Room","54.4",100668206
"1290","10066820622","2nd Row Shoulder Room","53.5",100668206
"1291","10066820622","1st Row Leg Room","42.4",100668206
"1292","10066820622","1st Row Head Room","37.8",100668206
"1293","10066820622","2nd Row Head Room","37.3",100668206
"1294","10066820622","2nd Row Hip Room","54.4",100668206
"1295","10066820622","Epa Interior Volume","104.2",100668206
"1296","10066820622","1st Row Shoulder Room","55.4",100668206
"1297","10066820623","Emergency Trunk Release","interior trunk release",100668206
"1298","10066820623","Remote Trunk Release","remote trunk release",100668206
"1299","10066820625","Power Outlet(s)","12V",100668206
"1300","10066820626","Overall Width Without Mirrors","69.4",100668206
"1301","10066820626","Wheelbase","105.1",100668206
"1302","10066820626","Minimum Ground Clearance","4.3",100668206
"1303","10066820626","Overall Length","183.4",100668206
"1304","10066820626","Overall Height","57.3",100668206
"1305","10066820626","Rear Track","59.6",100668206
"1306","10066820626","Front Track","59.6",100668206
"1307","10066820627","Remote Window Operation","remote window operation",100668206
"1308","10066820627","Speed Sensitive Front Wipers","speed sensitive",100668206
"1309","10066820627","One Touch Windows","1",100668206
"1310","10066820627","Power Windows","power windows",100668206
"1311","10066820627","Intermittent Front Wipers","variable intermittent",100668206
"1312","10066820627","Rear Defogger","rear defogger",100668206
"1313","10066820628","Steering Wheel Adjustments","tilt and telescopic",100668206
"1314","10066820628","Cruise Controls On Steering Wheel","cruise controls",100668206
"1315","10066820628","Steering Wheel Trim","leather",100668206
"1316","10066820628","Audio Controls On Steering Wheel","audio controls",100668206
"1317","10066820631","Cupholders Location","front and rear",100668206
"1318","10066820631","Seatback Storage","front seatback storage",100668206
"1319","10066820631","Door Pockets Location","front",100668206
"1320","10066820631","Overhead Console","overhead console with storage",100668206
"1321","10066820631","Center Console","front console with storage",100668206
"1322","10066820632","Sunroof","power glass",100668206
"1323","10066820633","1st Row Seating Capacity","2",100668206
"1324","10066820633","2nd Row Seating Capacity","3",100668206
"1325","10066820634","Front Air Conditioning Zones","dual",100668206
"1326","10066820634","Front Air Conditioning","automatic climate control",100668206
"1327","10066820634","Rear Heat","rear ventilation ducts",100668206
"1328","10066820634","Air Filtration","interior air filtration",100668206
"1329","10066820635","Seatbelt Pretensioners","front",100668206
"1330","10066820635","Seatbelt Force Limiters","front",100668206
"1331","10066820635","2nd Row Center Seatbelt","3-point belt",100668206
"1332","10066820636","Independent Suspension","four-wheel",100668206
"1333","10066820636","Rear Suspension Type","multi-link",100668206
"1334","10066820636","Front Suspension Type","double wishbone",100668206
"1335","10066820637","Ege Highway Mpg","28",100668206
"1336","10066820637","Epa Combined Mpg","23",100668206
"1337","10066820637","Epa City Mpg","20",100668206
"1338","10066820637","Curb Weight","3345",100668206
"1339","10066820637","Turning Diameter","40.0",100668206
"1340","10066820637","Epa Highway Mpg","28",100668206
"1341","10066820637","Tco Curb Weight","3345",100668206
"1342","10066820637","Ege Combined Mpg","23",100668206
"1343","10066820637","Fuel Capacity","17.1",100668206
"1344","10066820637","Ege City Mpg","20",100668206
"1345","10066820638","Rear Brake Width","0.4",100668206
"1346","10066820638","Front Brake Width","1.1",100668206
"1347","10066820638","Rear Brake Type","disc",100668206
"1348","10066820638","Electronic Brakeforce Distribution","electronic brakeforce distribution",100668206
"1349","10066820638","Front Brake Diameter","11.8",100668206
"1350","10066820638","Front Brake Type","ventilated disc",100668206
"1351","10066820638","Antilock Braking System","4-wheel ABS",100668206
"1352","10066820638","Braking Assist","braking assist",100668206
"1353","10066820638","Rear Brake Diameter","10.2",100668206
"1354","10066820639","Driven Wheels","front wheel drive",100668206
"1355","10066820640","Cruise Control","cruise control",100668206
"1356","10066820640","Floor Mats","floor mats",100668206
"1357","10066820640","Universal Remote Transmitter","universal remote transmitter",100668206
"1358","10066820640","2nd Row Floor Mats","rear floor mats",100668206
"1359","10066820640","Cargo Area Light","trunk light",100668206
"1360","10066820640","Reading Lights","front reading lights",100668206
"1361","10066820640","Retained Accessory Power","retained accessory power",100668206
"1362","10066820640","Floor Mat Material","carpet",100668206
"1363","10066820642","Number Of Driver Seat Manual Adjustments","2",100668206
"1364","10066820642","Height Adjustable Driver Seat","height adjustable",100668206
"1365","10066820642","Driver Seat Adjustable Lumbar","manual adjustable lumbar support",100668206
"1366","10066820642","Number Of Driver Seat Power Adjustments","8",100668206
"1367","10066820642","Number Of Memorized Driver Seat Settings","2",100668206
"1368","10066820642","Heated Driver Seat","multi-level heating",100668206
"1369","10066820643","Engine Immobilizer","engine immobilizer",100668206
"1370","10066820643","Power Door Locks","remote keyless power door locks",100668206
"1371","10066820643","Anti Theft Alarm System","remote anti-theft alarm system",100668206
"1372","10066820643","2 Stage Unlocking","remote 2-stage unlocking",100668206
"1373","10066820645","Head Airbags","front and rear",100668206
"1374","10066820645","Passenger Airbag Deactivation","occupant sensing deactivation",100668206
"1375","10066820645","Side Airbags","dual front",100668206
"1376","10066820645","Passenger Airbag","Standard",100668206
"1377","10066820645","Depowered Airbags","Standard",100668206
"1378","10066820646","Folding 2nd Row","split folding",100668206
"1379","10066820646","2nd Row Seat Type","bench",100668206
"1380","10066820646","Adjustable 2nd Row Headrests","height adjustable headrests",100668206
"1381","10066820646","Number Of 2nd Row Headrests","2",100668206
"1382","10066820646","2nd Row Center Armrest","folding with storage and pass-thru",100668206
"1383","200193842","Warranty Maximum Mileage","50000",100668206
"1384","200193842","Warranty Miles Limited/unlimited","L",100668206
"1385","200193842","Warranty Years Limited/unlimited","L",100668206
"1386","200193842","Warranty Maximum Years","4",100668206
"1387","200193842","Warranty Type","Basic",100668206
"1388","200193843","Warranty Maximum Mileage","70000",100668206
"1389","200193843","Warranty Miles Limited/unlimited","L",100668206
"1390","200193843","Warranty Years Limited/unlimited","L",100668206
"1391","200193843","Warranty Maximum Years","6",100668206
"1392","200193843","Warranty Type","Drivetrain",100668206
"1393","200193844","Warranty Maximum Mileage","50000",100668206
"1394","200193844","Warranty Miles Limited/unlimited","L",100668206
"1395","200193844","Warranty Years Limited/unlimited","L",100668206
"1396","200193844","Warranty Maximum Years","4",100668206
"1397","200193844","Warranty Type","Roadside",100668206
"1398","200193845","Warranty Comments","Prior to 6/30/2005 Rust coverage was 5 Year Unlimited Miles",100668206
"1399","200193845","Warranty Miles Limited/unlimited","U",100668206
"1400","200193845","Warranty Years Limited/unlimited","L",100668206
"1401","200193845","Warranty Maximum Years","5",100668206
"1402","200193845","Warranty Type","Rust",100668206
"1403","200193849","Total Number Of Speakers","8",100668206
"1404","200193849","Digital Audio Input","auxiliary audio input",100668206
"1405","200193849","Antenna Type","element",100668206
"1406","200193849","Cd Player","6 CD player",100668206
"1407","200193849","Radio","AM/FM",100668206
"1408","200193849","Satellite Radio","satellite radio",100668206
"1409","200193849","Watts","360",100668206
"1410","200193849","Subwoofer","2",100668206
"1411","200193850","Rear Tire Width","215",100668206
"1412","200193850","Rear Tire Prefix","P",100668206
"1413","200193850","Tire Type","all season",100668206
"1414","200193850","Rear Tire Diameter","17",100668206
"1415","200193850","Rear Tire Profile","50",100668206
"1416","200193850","Rear Tire Speed Rating","V",100668206
"1417","200193851","Rim Type","alloy",100668206
"1418","200193851","Rear Wheel Diameter","17",100668206
"1419","200193851","Rear Wheel Width","7.0",100668206
"1420","10082649710","Cargo Capacity, All Seats In Place","13.2",100826497
"1421","10082649711","Phone","pre-wired for phone",100826497
"1422","10082649711","Bluetooth","Bluetooth",100826497
"1423","10082649713","Electroluminescent Instrumentation","electroluminescent instrumentation",100826497
"1424","10082649713","External Temperature Gauge","external temperature display",100826497
"1425","10082649713","Tire Pressure Monitoring System","tire pressure monitoring",100826497
"1426","10082649713","Low Fuel Level Indicator","low fuel level",100826497
"1427","10082649713","Tachometer","tachometer",100826497
"1428","10082649713","Trip Computer","trip computer",100826497
"1429","10082649713","Clock","clock",100826497
"1430","10082649714","Number Of Doors","4",100826497
"1431","10082649715","Front Fog Lights","front fog/driving lights",100826497
"1432","10082649715","Headlights Auto Delay","auto delay off",100826497
"1433","10082649715","Xenon Headlights","xenon high intensity discharge",100826497
"1434","10082649718","Heated Passenger Seat","multi-level heating",100826497
"1435","10082649718","Number Of Passenger Seat Power Adjustments","4",100826497
"1436","10082649719","Auto Dimming Rearview Mirror","electrochromatic",100826497
"1437","10082649719","1st Row Vanity Mirrors","dual illuminated vanity mirrors",100826497
"1438","10082649719","Passenger Side Mirror Adjustment","power",100826497
"1439","10082649719","Turn Signal Side Mirrors","turn signal in mirrors",100826497
"1440","10082649719","Exterior Mirror Adjustment","power",100826497
"1441","10082649719","Heated Exterior Mirrors","heated",100826497
"1442","10082649719","Heated Passenger Side Mirror","heated",100826497
"1443","10082649720","Power Steering","speed-proportional power steering",100826497
"1444","10082649721","1st Row Seat Type","sport",100826497
"1445","10082649721","Adjustable Seat Headrest","height adjustable headrests",100826497
"1446","10082649721","1st Row Upholstery","leather",100826497
"1447","10082649721","Number Of 1st Row Headrests","2",100826497
"1448","10082649722","2nd Row Leg Room","34.2",100826497
"1449","10082649722","1st Row Hip Room","54.4",100826497
"1450","10082649722","2nd Row Shoulder Room","53.5",100826497
"1451","10082649722","1st Row Head Room","37.8",100826497
"1452","10082649722","1st Row Leg Room","42.4",100826497
"1453","10082649722","2nd Row Head Room","37.3",100826497
"1454","10082649722","2nd Row Hip Room","54.4",100826497
"1455","10082649722","Epa Interior Volume","104.1",100826497
"1456","10082649722","1st Row Shoulder Room","55.4",100826497
"1457","10082649723","Emergency Trunk Release","interior trunk release",100826497
"1458","10082649723","Remote Trunk Release","remote trunk release",100826497
"1459","10082649725","Power Outlet(s)","12V",100826497
"1460","10082649726","Overall Width Without Mirrors","69.4",100826497
"1461","10082649726","Wheelbase","105.1",100826497
"1462","10082649726","Minimum Ground Clearance","4.3",100826497
"1463","10082649726","Overall Length","183.5",100826497
"1464","10082649726","Overall Height","57.3",100826497
"1465","10082649726","Rear Track","59.6",100826497
"1466","10082649726","Front Track","59.6",100826497
"1467","10082649727","Remote Window Operation","remote window operation",100826497
"1468","10082649727","Speed Sensitive Front Wipers","speed sensitive",100826497
"1469","10082649727","One Touch Windows","1",100826497
"1470","10082649727","Power Windows","power windows",100826497
"1471","10082649727","Intermittent Front Wipers","variable intermittent",100826497
"1472","10082649727","Rear Defogger","rear defogger",100826497
"1473","10082649728","Steering Wheel Adjustments","tilt and telescopic",100826497
"1474","10082649728","Cruise Controls On Steering Wheel","cruise controls",100826497
"1475","10082649728","Steering Wheel Trim","leather",100826497
"1476","10082649728","Audio Controls On Steering Wheel","audio controls",100826497
"1477","10082649728","Phone Controls On Steering Wheel","phone controls on steering wheel",100826497
"1478","10082649731","Cupholders Location","front and rear",100826497
"1479","10082649731","Seatback Storage","front seatback storage",100826497
"1480","10082649731","Door Pockets Location","front",100826497
"1481","10082649731","Overhead Console","overhead console with storage",100826497
"1482","10082649731","Center Console","front console with storage",100826497
"1483","10082649732","One Touch Power Sunroof","one-touch power sunroof",100826497
"1484","10082649732","Remote Sunroof Operation","remote sunroof operation",100826497
"1485","10082649732","Sunroof","power glass",100826497
"1486","10082649733","1st Row Seating Capacity","2",100826497
"1487","10082649733","2nd Row Seating Capacity","3",100826497
"1488","10082649734","Front Air Conditioning Zones","dual",100826497
"1489","10082649734","Front Air Conditioning","automatic climate control",100826497
"1490","10082649734","Rear Heat","rear ventilation ducts",100826497
"1491","10082649734","Air Filtration","interior air filtration",100826497
"1492","10082649735","Seatbelt Pretensioners","front",100826497
"1493","10082649735","Seatbelt Force Limiters","front",100826497
"1494","10082649735","2nd Row Center Seatbelt","3-point belt",100826497
"1495","10082649736","Front Suspension Classification","independent",100826497
"1496","10082649736","Rear Spring Type","coil springs",100826497
"1497","10082649736","Independent Suspension","four-wheel",100826497
"1498","10082649736","Rear Arm Type","trailing links, lateral links",100826497
"1499","10082649736","Rear Suspension Type","multi-link",100826497
"1500","10082649736","Rear Suspension Classification","independent",100826497
"1501","10082649736","Front Stabilizer Bar","stabilizer bar",100826497
"1502","10082649736","Front Spring Type","coil springs",100826497
"1503","10082649736","Rear Stabilizer Bar","stabilizer bar",100826497
"1504","10082649736","Front Suspension Type","double wishbone",100826497
"1505","10082649737","Ege Highway Mpg","28",100826497
"1506","10082649737","Epa Combined Mpg","23",100826497
