"","styles.id","styles.name","styles.trim","styles.make.id","styles.make.name","styles.make.niceName","styles.model.id","styles.model.name","styles.model.niceName","styles.year.id","styles.year.year","styles.submodel.body","styles.submodel.modelName","styles.submodel.niceName","stylesCount","cars.make","cars.model","cars.year","cars.api","styles.submodel.fuel","styles.submodel.tuner"
"2487",100848609,"XLT 4dr SUV (2.3L 4cyl 4A)","XLT",200005143,"Ford","ford","Ford_Escape","Escape","escape",100507621,2008,"SUV","Escape SUV","suv",9,"ford","escape","2008","https://api.edmunds.com/api/vehicle/v2/ford/escape/2008/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2488",100848605,"XLS 4dr SUV (2.3L 4cyl 4A)","XLS",200005143,"Ford","ford","Ford_Escape","Escape","escape",100507621,2008,"SUV","Escape SUV","suv",9,"ford","escape","2008","https://api.edmunds.com/api/vehicle/v2/ford/escape/2008/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2489",100848608,"XLS 4dr SUV AWD (2.3L 4cyl 4A)","XLS",200005143,"Ford","ford","Ford_Escape","Escape","escape",100507621,2008,"SUV","Escape SUV","suv",9,"ford","escape","2008","https://api.edmunds.com/api/vehicle/v2/ford/escape/2008/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2490",100848613,"Limited 4dr SUV (3.0L 6cyl 4A)","Limited",200005143,"Ford","ford","Ford_Escape","Escape","escape",100507621,2008,"SUV","Escape SUV","suv",9,"ford","escape","2008","https://api.edmunds.com/api/vehicle/v2/ford/escape/2008/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2491",100848604,"XLS 4dr SUV (2.3L 4cyl 5M)","XLS",200005143,"Ford","ford","Ford_Escape","Escape","escape",100507621,2008,"SUV","Escape SUV","suv",9,"ford","escape","2008","https://api.edmunds.com/api/vehicle/v2/ford/escape/2008/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2492",100848612,"XLT 4dr SUV AWD (3.0L 6cyl 4A)","XLT",200005143,"Ford","ford","Ford_Escape","Escape","escape",100507621,2008,"SUV","Escape SUV","suv",9,"ford","escape","2008","https://api.edmunds.com/api/vehicle/v2/ford/escape/2008/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2493",100848610,"XLT 4dr SUV (3.0L 6cyl 4A)","XLT",200005143,"Ford","ford","Ford_Escape","Escape","escape",100507621,2008,"SUV","Escape SUV","suv",9,"ford","escape","2008","https://api.edmunds.com/api/vehicle/v2/ford/escape/2008/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2494",100848614,"Limited 4dr SUV AWD (3.0L 6cyl 4A)","Limited",200005143,"Ford","ford","Ford_Escape","Escape","escape",100507621,2008,"SUV","Escape SUV","suv",9,"ford","escape","2008","https://api.edmunds.com/api/vehicle/v2/ford/escape/2008/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2495",200484881,"EX-L 4dr SUV (2.4L 4cyl 5A)","EX-L",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",200484876,2014,"SUV","CR-V SUV","suv",10,"honda","cr-v","2014","https://api.edmunds.com/api/vehicle/v2/honda/cr-v/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2496",200484886,"LX 4dr SUV (2.4L 4cyl 5A)","LX",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",200484876,2014,"SUV","CR-V SUV","suv",10,"honda","cr-v","2014","https://api.edmunds.com/api/vehicle/v2/honda/cr-v/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2497",200484877,"EX-L w/Navigation 4dr SUV (2.4L 4cyl 5A)","EX-L w/Navigation",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",200484876,2014,"SUV","CR-V SUV","suv",10,"honda","cr-v","2014","https://api.edmunds.com/api/vehicle/v2/honda/cr-v/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2498",200484885,"EX-L w/Rear Entertainment 4dr SUV (2.4L 4cyl 5A)","EX-L w/Rear Entertainment",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",200484876,2014,"SUV","CR-V SUV","suv",10,"honda","cr-v","2014","https://api.edmunds.com/api/vehicle/v2/honda/cr-v/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2499",200484878,"EX-L w/Rear Entertainment 4dr SUV AWD (2.4L 4cyl 5A)","EX-L w/Rear Entertainment",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",200484876,2014,"SUV","CR-V SUV","suv",10,"honda","cr-v","2014","https://api.edmunds.com/api/vehicle/v2/honda/cr-v/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2500",200484883,"EX 4dr SUV (2.4L 4cyl 5A)","EX",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",200484876,2014,"SUV","CR-V SUV","suv",10,"honda","cr-v","2014","https://api.edmunds.com/api/vehicle/v2/honda/cr-v/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2501",200484882,"EX 4dr SUV AWD (2.4L 4cyl 5A)","EX",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",200484876,2014,"SUV","CR-V SUV","suv",10,"honda","cr-v","2014","https://api.edmunds.com/api/vehicle/v2/honda/cr-v/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2502",200484879,"EX-L w/Navigation 4dr SUV AWD (2.4L 4cyl 5A)","EX-L w/Navigation",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",200484876,2014,"SUV","CR-V SUV","suv",10,"honda","cr-v","2014","https://api.edmunds.com/api/vehicle/v2/honda/cr-v/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2503",200484884,"LX 4dr SUV AWD (2.4L 4cyl 5A)","LX",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",200484876,2014,"SUV","CR-V SUV","suv",10,"honda","cr-v","2014","https://api.edmunds.com/api/vehicle/v2/honda/cr-v/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2504",200484880,"EX-L 4dr SUV AWD (2.4L 4cyl 5A)","EX-L",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",200484876,2014,"SUV","CR-V SUV","suv",10,"honda","cr-v","2014","https://api.edmunds.com/api/vehicle/v2/honda/cr-v/2014/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2505",200740444,"2.5i Touring PZEV 4dr SUV AWD (2.5L 4cyl CVT)","2.5i Touring PZEV",200004491,"Subaru","subaru","Subaru_Forester","Forester","forester",200740435,2016,"SUV","Forester SUV","suv",8,"subaru","forester","2016","https://api.edmunds.com/api/vehicle/v2/subaru/forester/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2506",200740441,"2.5i PZEV 4dr SUV AWD (2.5L 4cyl CVT)","2.5i PZEV",200004491,"Subaru","subaru","Subaru_Forester","Forester","forester",200740435,2016,"SUV","Forester SUV","suv",8,"subaru","forester","2016","https://api.edmunds.com/api/vehicle/v2/subaru/forester/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2507",200740445,"2.5i Limited PZEV 4dr SUV AWD (2.5L 4cyl CVT)","2.5i Limited PZEV",200004491,"Subaru","subaru","Subaru_Forester","Forester","forester",200740435,2016,"SUV","Forester SUV","suv",8,"subaru","forester","2016","https://api.edmunds.com/api/vehicle/v2/subaru/forester/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2508",200740442,"2.5i Premium PZEV 4dr SUV AWD (2.5L 4cyl CVT)","2.5i Premium PZEV",200004491,"Subaru","subaru","Subaru_Forester","Forester","forester",200740435,2016,"SUV","Forester SUV","suv",8,"subaru","forester","2016","https://api.edmunds.com/api/vehicle/v2/subaru/forester/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2509",200740439,"2.0XT Touring 4dr SUV AWD (2.0L 4cyl Turbo CVT)","2.0XT Touring",200004491,"Subaru","subaru","Subaru_Forester","Forester","forester",200740435,2016,"SUV","Forester SUV","suv",8,"subaru","forester","2016","https://api.edmunds.com/api/vehicle/v2/subaru/forester/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2510",200740438,"2.0XT Premium 4dr SUV AWD (2.0L 4cyl Turbo CVT)","2.0XT Premium",200004491,"Subaru","subaru","Subaru_Forester","Forester","forester",200740435,2016,"SUV","Forester SUV","suv",8,"subaru","forester","2016","https://api.edmunds.com/api/vehicle/v2/subaru/forester/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2511",200740440,"2.5i Premium PZEV 4dr SUV AWD (2.5L 4cyl 6M)","2.5i Premium PZEV",200004491,"Subaru","subaru","Subaru_Forester","Forester","forester",200740435,2016,"SUV","Forester SUV","suv",8,"subaru","forester","2016","https://api.edmunds.com/api/vehicle/v2/subaru/forester/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2512",200740443,"2.5i PZEV 4dr SUV AWD (2.5L 4cyl 6M)","2.5i PZEV",200004491,"Subaru","subaru","Subaru_Forester","Forester","forester",200740435,2016,"SUV","Forester SUV","suv",8,"subaru","forester","2016","https://api.edmunds.com/api/vehicle/v2/subaru/forester/2016/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2513",100469138,"330Ci Rwd 2dr Coupe (3.0L 6cyl 6M)","330Ci",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",100503250,2005,"Coupe","3 Series Coupe","coupe",10,"bmw","3-series","2005","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2514",100469131,"325xi AWD 4dr Sport Wagon (2.5L 6cyl 5M)","325xi",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",100503250,2005,"Wagon","3 Series Wagon","wagon",10,"bmw","3-series","2005","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2515",100469130,"325i Rwd 4dr Sport Wagon (2.5L 6cyl 5M)","325i",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",100503250,2005,"Wagon","3 Series Wagon","wagon",10,"bmw","3-series","2005","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2516",100469134,"330i Rwd 4dr Sedan (3.0L 6cyl 6M)","330i",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",100503250,2005,"Sedan","3 Series Sedan","sedan",10,"bmw","3-series","2005","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2517",100467104,"325xi AWD 4dr Sedan (2.5L 6cyl 5M)","325xi",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",100503250,2005,"Sedan","3 Series Sedan","sedan",10,"bmw","3-series","2005","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2518",100469136,"325Ci Rwd 2dr Coupe (2.5L 6cyl 5M)","325Ci",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",100503250,2005,"Coupe","3 Series Coupe","coupe",10,"bmw","3-series","2005","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2519",100469139,"330Ci Rwd 2dr Convertible (3.0L 6cyl 6M)","330Ci",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",100503250,2005,"Convertible","3 Series Convertible","convertible",10,"bmw","3-series","2005","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2520",100467103,"325i Rwd 4dr Sedan (2.5L 6cyl 5M)","325i",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",100503250,2005,"Sedan","3 Series Sedan","sedan",10,"bmw","3-series","2005","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2521",100469137,"325Ci Rwd 2dr Convertible (2.5L 6cyl 5M)","325Ci",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",100503250,2005,"Convertible","3 Series Convertible","convertible",10,"bmw","3-series","2005","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2522",100469135,"330xi AWD 4dr Sedan (3.0L 6cyl 6M)","330xi",200000081,"BMW","bmw","BMW_3_Series","3 Series","3-series",100503250,2005,"Sedan","3 Series Sedan","sedan",10,"bmw","3-series","2005","https://api.edmunds.com/api/vehicle/v2/bmw/3-series/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2523",100402024,"C230 Kompressor Rwd 4dr Sport Sedan (1.8L 4cyl S/C 6M)","C230 Kompressor",200000130,"Mercedes-Benz","mercedes-benz","Mercedes_Benz_C_Class","C-Class","c-class",100504143,2005,"Sedan","C-Class Sedan","sedan",11,"mercedes-benz","c-class","2005","https://api.edmunds.com/api/vehicle/v2/mercedes-benz/c-class/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2524",100402026,"C240 4MATIC AWD 4dr Luxury Sedan (2.6L 6cyl 5A)","C240 Luxury 4MATIC",200000130,"Mercedes-Benz","mercedes-benz","Mercedes_Benz_C_Class","C-Class","c-class",100504143,2005,"Sedan","C-Class Sedan","sedan",11,"mercedes-benz","c-class","2005","https://api.edmunds.com/api/vehicle/v2/mercedes-benz/c-class/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2525",100402031,"C320 4MATIC AWD 4dr Luxury Sedan (3.2L 6cyl 5A)","C320 Luxury 4MATIC",200000130,"Mercedes-Benz","mercedes-benz","Mercedes_Benz_C_Class","C-Class","c-class",100504143,2005,"Sedan","C-Class Sedan","sedan",11,"mercedes-benz","c-class","2005","https://api.edmunds.com/api/vehicle/v2/mercedes-benz/c-class/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2526",100433932,"C55 AMG 4dr Sedan (5.4L 8cyl 5A)","C55 AMG",200000130,"Mercedes-Benz","mercedes-benz","Mercedes_Benz_C_Class","C-Class","c-class",100504143,2005,"Sedan","C-Class C55 AMG","c55-amg",11,"mercedes-benz","c-class","2005","https://api.edmunds.com/api/vehicle/v2/mercedes-benz/c-class/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,"C55 AMG"
"2527",100402028,"C240 4MATIC AWD 4dr Luxury Wagon (2.6L 6cyl 5A)","C240 Luxury 4MATIC",200000130,"Mercedes-Benz","mercedes-benz","Mercedes_Benz_C_Class","C-Class","c-class",100504143,2005,"Wagon","C-Class Wagon","wagon",11,"mercedes-benz","c-class","2005","https://api.edmunds.com/api/vehicle/v2/mercedes-benz/c-class/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2528",100402025,"C240 Rwd 4dr Luxury Sedan (2.6L 6cyl 5A)","C240 Luxury",200000130,"Mercedes-Benz","mercedes-benz","Mercedes_Benz_C_Class","C-Class","c-class",100504143,2005,"Sedan","C-Class Sedan","sedan",11,"mercedes-benz","c-class","2005","https://api.edmunds.com/api/vehicle/v2/mercedes-benz/c-class/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2529",100402023,"C230 Kompressor Rwd 2dr Sport Coupe (1.8L 4cyl S/C 6M)","C230 Kompressor",200000130,"Mercedes-Benz","mercedes-benz","Mercedes_Benz_C_Class","C-Class","c-class",100504143,2005,"Hatchback","C-Class Hatchback","hatchback",11,"mercedes-benz","c-class","2005","https://api.edmunds.com/api/vehicle/v2/mercedes-benz/c-class/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2530",100402029,"C320 Rwd 2dr Sport Coupe (3.2L 6cyl 6M)","C320",200000130,"Mercedes-Benz","mercedes-benz","Mercedes_Benz_C_Class","C-Class","c-class",100504143,2005,"Hatchback","C-Class Hatchback","hatchback",11,"mercedes-benz","c-class","2005","https://api.edmunds.com/api/vehicle/v2/mercedes-benz/c-class/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2531",100402027,"C240 Rwd 4dr Luxury Wagon (2.6L 6cyl 5A)","C240 Luxury",200000130,"Mercedes-Benz","mercedes-benz","Mercedes_Benz_C_Class","C-Class","c-class",100504143,2005,"Wagon","C-Class Wagon","wagon",11,"mercedes-benz","c-class","2005","https://api.edmunds.com/api/vehicle/v2/mercedes-benz/c-class/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2532",100402030,"C320 Rwd 4dr Luxury Sedan (3.2L 6cyl 5A)","C320 Luxury",200000130,"Mercedes-Benz","mercedes-benz","Mercedes_Benz_C_Class","C-Class","c-class",100504143,2005,"Sedan","C-Class Sedan","sedan",11,"mercedes-benz","c-class","2005","https://api.edmunds.com/api/vehicle/v2/mercedes-benz/c-class/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2533",100402032,"C320 Rwd 4dr Sport Sedan (3.2L 6cyl 6M)","C320",200000130,"Mercedes-Benz","mercedes-benz","Mercedes_Benz_C_Class","C-Class","c-class",100504143,2005,"Sedan","C-Class Sedan","sedan",11,"mercedes-benz","c-class","2005","https://api.edmunds.com/api/vehicle/v2/mercedes-benz/c-class/2005/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2534",200463507,"Limited 4dr Sedan (2.4L 4cyl gas/electric hybrid 6A)","Limited",200001398,"Hyundai","hyundai","Hyundai_Sonata_Hybrid","Sonata Hybrid","sonata-hybrid",200463470,2013,"Sedan","Sonata Hybrid Sedan","sedan",3,"hyundai","sonata-hybrid","2013","https://api.edmunds.com/api/vehicle/v2/hyundai/sonata-hybrid/2013/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2535",200463471,"4dr Sedan (2.4L 4cyl gas/electric hybrid 6A)","Base",200001398,"Hyundai","hyundai","Hyundai_Sonata_Hybrid","Sonata Hybrid","sonata-hybrid",200463470,2013,"Sedan","Sonata Hybrid Sedan","sedan",3,"hyundai","sonata-hybrid","2013","https://api.edmunds.com/api/vehicle/v2/hyundai/sonata-hybrid/2013/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2536",200463509,"Limited 4dr Sedan w/Panoramic Sunroof Package (2.4L 4cyl gas/electric hybrid 6A)","Limited",200001398,"Hyundai","hyundai","Hyundai_Sonata_Hybrid","Sonata Hybrid","sonata-hybrid",200463470,2013,"Sedan","Sonata Hybrid Sedan","sedan",3,"hyundai","sonata-hybrid","2013","https://api.edmunds.com/api/vehicle/v2/hyundai/sonata-hybrid/2013/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2537",101351143,"WRX Premium 4dr Sedan AWD (2.5L 4cyl Turbo 5M)","WRX Premium",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Sedan","Impreza Sedan","sedan",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2538",101351151,"WRX STI Limited 4dr Sedan AWD (2.5L 4cyl Turbo 6M)","WRX STI Limited",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Sedan","Impreza WRX STI Limited","wrx-sti-limited",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,"WRX STI Limited"
"2539",101351152,"WRX STI 4dr Hatchback AWD (2.5L 4cyl Turbo 6M)","WRX STI",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Hatchback","Impreza WRX STI","wrx-sti",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,"WRX STI"
"2540",101351150,"WRX STI 4dr Sedan AWD (2.5L 4cyl Turbo 6M)","WRX STI",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Sedan","Impreza WRX STI","wrx-sti",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,"WRX STI"
"2541",101351149,"WRX Limited 4dr Hatchback AWD (2.5L 4cyl Turbo 5M)","WRX Limited",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Hatchback","Impreza Hatchback","hatchback",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2542",101331080,"2.5i Premium 4dr Sedan AWD (2.5L 4cyl 4A)","2.5i Premium",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Sedan","Impreza Sedan","sedan",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2543",101331081,"2.5i 4dr Hatchback AWD (2.5L 4cyl 5M)","2.5i",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Hatchback","Impreza Hatchback","hatchback",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2544",101351145,"WRX 4dr Hatchback AWD (2.5L 4cyl Turbo 5M)","WRX",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Hatchback","Impreza Hatchback","hatchback",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2545",101331096,"Outback Sport 4dr Hatchback AWD (2.5L 4cyl 4A)","Outback Sport",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Hatchback","Impreza Hatchback","hatchback",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2546",101331094,"2.5i Premium 4dr Hatchback AWD (2.5L 4cyl 4A)","2.5i Premium",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Hatchback","Impreza Hatchback","hatchback",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2547",101304743,"2.5i Premium 4dr Sedan AWD (2.5L 4cyl 5M)","2.5i Premium",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Sedan","Impreza Sedan","sedan",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2548",101331092,"2.5i 4dr Hatchback AWD (2.5L 4cyl 4A)","2.5i",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Hatchback","Impreza Hatchback","hatchback",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2549",101296018,"2.5i 4dr Sedan AWD (2.5L 4cyl 5M)","2.5i",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Sedan","Impreza Sedan","sedan",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2550",101351142,"WRX 4dr Sedan AWD (2.5L 4cyl Turbo 5M)","WRX",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Sedan","Impreza Sedan","sedan",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2551",101331095,"Outback Sport 4dr Hatchback AWD (2.5L 4cyl 5M)","Outback Sport",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Hatchback","Impreza Hatchback","hatchback",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2552",101331093,"2.5i Premium 4dr Hatchback AWD (2.5L 4cyl 5M)","2.5i Premium",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Hatchback","Impreza Hatchback","hatchback",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2553",101296019,"2.5i 4dr Sedan AWD (2.5L 4cyl 4A)","2.5i",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Sedan","Impreza Sedan","sedan",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
"2554",101351146,"WRX Premium 4dr Hatchback AWD (2.5L 4cyl Turbo 5M)","WRX Premium",200004491,"Subaru","subaru","Subaru_Impreza","Impreza","impreza",100531510,2011,"Hatchback","Impreza Hatchback","hatchback",19,"subaru","impreza","2011","https://api.edmunds.com/api/vehicle/v2/subaru/impreza/2011/styles?state=used&view=basic&fmt=json&api_key=5gttt525w7ktadeqkytk2jez",NA,NA
