"","make.id","make.name","make.niceName","model.id","model.name","model.niceName","style.id","style.name","style.submodel.body","style.submodel.fuel","style.submodel.modelName","style.submodel.niceName","style.trim","year.id","year.year","grade","date","summary","ratings.title","ratings.grade","ratings.score","ratings.summary","title","score","style.submodel.tuner"
"1521",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"B","2/4/2016","Perky 1.5-liter turbocharged engine accelerates like few others in the class as it pulls seamlessly to cruising speed. It feels strong when you roll on to the gas to execute a pass, too. At the track it scooted to 60 mph in 6.9 seconds. ","Performance","A",8.5,"EX and above Civics come with a spunky 1.5-liter turbocharged engine, and it works great with Honda's smooth and polished continuously variable automatic transmission. Composed and eager chassis is complimented by reassuringly strong brakes and accurate, steady steering.","Acceleration",8,NA
"1522",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"B","2/4/2016","Whether it's a casual suburban stop or heavy braking at a surprise red light, stops are sure and straight with a firm pedal that's easy to modulate. A 60 mph panic stop only covered 113 feet, a strong performance for any car on all-season tires.","Performance","A",8.5,"EX and above Civics come with a spunky 1.5-liter turbocharged engine, and it works great with Honda's smooth and polished continuously variable automatic transmission. Composed and eager chassis is complimented by reassuringly strong brakes and accurate, steady steering.","Braking",8,NA
"1523",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"A","2/4/2016","Variable ratio steering combines supreme steadiness when cruising straight with quick reflexes in corners and tight turning in parking lots. It's very communicative, too, with just-right effort and a delicate feel through a thick-rimmed wheel.","Performance","A",8.5,"EX and above Civics come with a spunky 1.5-liter turbocharged engine, and it works great with Honda's smooth and polished continuously variable automatic transmission. Composed and eager chassis is complimented by reassuringly strong brakes and accurate, steady steering.","Steering",9,NA
"1524",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"A","2/4/2016","Turns in smoothly and doesn't exhibit much body roll as it arcs through turns. Feels balanced, agile, coordinated and willing whether you're driving to the grocery store or carving your way through the mountains. Solid.","Performance","A",8.5,"EX and above Civics come with a spunky 1.5-liter turbocharged engine, and it works great with Honda's smooth and polished continuously variable automatic transmission. Composed and eager chassis is complimented by reassuringly strong brakes and accurate, steady steering.","Handling",9,NA
"1525",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"A","2/4/2016","Continuously Variable Transmission (a type of automatic) completely eliminates shift shock and transmission indecisiveness because it never shifts in the traditional sense. Throttle pedal action is smooth and predictable.","Performance","A",8.5,"EX and above Civics come with a spunky 1.5-liter turbocharged engine, and it works great with Honda's smooth and polished continuously variable automatic transmission. Composed and eager chassis is complimented by reassuringly strong brakes and accurate, steady steering.","Driveability",8.5,NA
"1526",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"A","2/4/2016","Well-shaped seats accommodate a wide range of shapes and sizes, and the padding offers the right balance of give and support. And they remain comfortable on longer drives, too. Backseat is comfy as well; not an afterthought.","Comfort","B",8,"Seats are comfortable and supportive withough being too agressive or confining, and that applies equally to the backseat. Ride is smooth and controlled without being too cushy. Road noise and engine sound are never far away, but neither is obnoxious enough to be distracting.","Seating Comfort",9,NA
"1527",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"B","2/4/2016","The overall feel of the coupe tends toward the sporty side when compared to the sedan -- fractionally firmer, slightly busier -- but it doesn't go too far. Feels taut and controlled without feeling unduly harsh or brittle. Appropriate for a coupe.","Comfort","B",8,"Seats are comfortable and supportive withough being too agressive or confining, and that applies equally to the backseat. Ride is smooth and controlled without being too cushy. Road noise and engine sound are never far away, but neither is obnoxious enough to be distracting.","Ride Comfort",8,NA
"1528",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"C","2/4/2016","There are quieter choices, particularly among compact sedans, but that doesn't make the Civic Coupe unpleasant. Expect some road noise, especially or coarse roads and concrete, along with a restrained growl from the 1.5-liter turbo engine.","Comfort","B",8,"Seats are comfortable and supportive withough being too agressive or confining, and that applies equally to the backseat. Ride is smooth and controlled without being too cushy. Road noise and engine sound are never far away, but neither is obnoxious enough to be distracting.","Quietness",6.5,NA
"1529",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"B","2/4/2016","We're a big fan of most of the controls and how they work. But the audio system keeps this from being an A. The touchscreen volume and tune tap/slide controls are annoying and the mode-swap touch areas are distractingly tiny and easy to miss.","Interior","A",8.5,"Impressive interior space, and the greatly-enlarged backseat is now habitable on long road trips. Ideally-shaped trunk maximizes the available cargo capacity. Logical and easy to use interior control layout is marred by terrible touch-sensitive audio volume and tuning controls.","Ergonomics",7.5,NA
"1530",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"B","2/4/2016","Easy entry up front is aided by long coupe doors, and the roof isn't so low you must duck. Rear seat access is best through passenger/curb side because of foot-operated seat exit release on that side.  ","Interior","A",8.5,"Impressive interior space, and the greatly-enlarged backseat is now habitable on long road trips. Ideally-shaped trunk maximizes the available cargo capacity. Logical and easy to use interior control layout is marred by terrible touch-sensitive audio volume and tuning controls.","Ingress/Egress",8,NA
"1531",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"A","2/4/2016","Generous leg and headroom up front, but even the backseat can comfortably seat full-grown adults up to six feet tall. With five inches more rear legroom than the outgoing Civic Coupe, this one is actually on par with last year's sedan.","Interior","A",8.5,"Impressive interior space, and the greatly-enlarged backseat is now habitable on long road trips. Ideally-shaped trunk maximizes the available cargo capacity. Logical and easy to use interior control layout is marred by terrible touch-sensitive audio volume and tuning controls.","Space/Room",9,NA
"1532",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"A","2/4/2016","Good view out the front and sides, and the mirrors are nice and big. Honda lane-watch right-side camera system totally eliminates the blind spot. Standard back-up camera fills in what you can't see through the decent-sized rear window.","Interior","A",8.5,"Impressive interior space, and the greatly-enlarged backseat is now habitable on long road trips. Ideally-shaped trunk maximizes the available cargo capacity. Logical and easy to use interior control layout is marred by terrible touch-sensitive audio volume and tuning controls.","Visibility",8.5,NA
"1533",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"A","2/4/2016","Surprisingly accommodating 11.9-cubic foot trunk is easy to load through a generous opening. Split 60/40 rear seats fold down via remote release handles to open up even more room. Clever center console box, good-sized door pockets.","Interior","A",8.5,"Impressive interior space, and the greatly-enlarged backseat is now habitable on long road trips. Ideally-shaped trunk maximizes the available cargo capacity. Logical and easy to use interior control layout is marred by terrible touch-sensitive audio volume and tuning controls.","Cargo/Storage",9,NA
"1534",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"A","2/4/2016","Impressive interior materials make it hard to believe this is a Civic, a compact-class car and one of the lower-rung models in Honda's lineup. Admirable exterior panel alignment and paint quality also represent good value-for-money. ","Value","A",8.5,"You get a lot for your compact-class money here as it's exceedingly well built from nice-looking materials. Honda's no-option grade strategy removes the guesswork from choosing which one to buy, and the spunky and desireable 1.5-liter engine also happens to be the thriftiest choice.","Build Quality (vs. $)",9.5,NA
"1535",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"A","2/4/2016","Base 2.0-liter manual is $19,985 with destination included. Lowest-priced 1.5-liter turbo is the EX-T at $23,135, with the leather-clad EX-L version at $24,260. A lot of car for the money. Touring with class-exclusive driver aids costs $26,960.","Value","A",8.5,"You get a lot for your compact-class money here as it's exceedingly well built from nice-looking materials. Honda's no-option grade strategy removes the guesswork from choosing which one to buy, and the spunky and desireable 1.5-liter engine also happens to be the thriftiest choice.","Cost",8.5,NA
"1536",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"A","2/4/2016","Stout 1.5-liter turbo engine is also the thriftier option, offering a remarkable 35 mpg combined (31 city/41 highway), which easily tops the competition. We averaged 34.3 mpg on our evaluation loop and achieved 40.5 mpg on a highway run.","Value","A",8.5,"You get a lot for your compact-class money here as it's exceedingly well built from nice-looking materials. Honda's no-option grade strategy removes the guesswork from choosing which one to buy, and the spunky and desireable 1.5-liter engine also happens to be the thriftiest choice.","MPG",9.5,NA
"1537",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"B","2/4/2016","Basic warranty is 3 years/36,000 miles and powertrain coverage lasts for 5 years/60,000 miles. Average for the segment. Only Hyundai and Kia offer significantly more.","Value","A",8.5,"You get a lot for your compact-class money here as it's exceedingly well built from nice-looking materials. Honda's no-option grade strategy removes the guesswork from choosing which one to buy, and the spunky and desireable 1.5-liter engine also happens to be the thriftiest choice.","Warranty",7,NA
"1538",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"B","2/4/2016","Roadside assistance lasts for 3 years/36,000 miles. No free scheduled maintenance, but only Toyota offers that in this segment. Civics have traditionally been exceptionally reliable, and this one promises to continue that tradition.","Value","A",8.5,"You get a lot for your compact-class money here as it's exceedingly well built from nice-looking materials. Honda's no-option grade strategy removes the guesswork from choosing which one to buy, and the spunky and desireable 1.5-liter engine also happens to be the thriftiest choice.","Ownership",8,NA
"1539",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"A","2/4/2016","For a low-priced mainstream compact, the new Civic Coupe is a poised and capable coupe that is both engaging and quick. It's also thrifty and accommodating. ","Fun To Drive","A",8.5,"It's hard to find fault with the way this coupe steers and handles, and the 1.5-liter engine makes plenty of power and torque. The CVT automatic is expertly tuned and offers impressive smoothness. Want to shift it yourself? The 1.5T will be available with a 6-speed manual in the coming months.","Driving Experience",8.5,NA
"1540",200001444,"Honda","honda","Honda_Civic","Civic","civic",401633815,"EX-L 2dr Coupe (1.5L 4cyl Turbo CVT)","Coupe",NA,"Civic Coupe","coupe","EX-L",200731211,2016,"A","2/4/2016","The new Civic sedan is quite a strong product in its own right, but this new Civic coupe keeps all that's good about that car and wraps it in a sporty-looking package with much better coupe proportions than the car it replaces. ","Fun To Drive","A",8.5,"It's hard to find fault with the way this coupe steers and handles, and the 1.5-liter engine makes plenty of power and torque. The CVT automatic is expertly tuned and offers impressive smoothness. Want to shift it yourself? The 1.5T will be available with a 6-speed manual in the coming months.","Personality",8.5,NA
"1541",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","Some may dislike the behavior of the gear-less CVT, but it contributes to a best-in-class (by a full second) 0-60 time of 6.7 seconds. Engine feels quick in real-world driving thanks to ample, consistent low-end power throughout rev range.","Performance","A",9,"New 1.5-liter turbo-4 (175 hp, 162 lb-ft) available or standard on all but base LX trim is unusual in its sound and power delivery for a Honda engine, but it delivers best-in-class power and fuel economy. Worth the extra money. Other performance elements top notch.","Acceleration",9.5,NA
"1542",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","The days of underpowered, quickly fading Honda brakes seems to be over. Best emergency stop from 60 mph in a short 117 feet. Subsequent stops in low 120 range. Firm, easily modulated and confidence-inspiring pedal.","Performance","A",9,"New 1.5-liter turbo-4 (175 hp, 162 lb-ft) available or standard on all but base LX trim is unusual in its sound and power delivery for a Honda engine, but it delivers best-in-class power and fuel economy. Worth the extra money. Other performance elements top notch.","Braking",9,NA
"1543",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","There's less feel and feedback here than with past Honda steering, but by current class standards, it is very good. Precise with spot-on, consistent weighting. Feels natural. Only Mazda 3 is clearly better. ","Performance","A",9,"New 1.5-liter turbo-4 (175 hp, 162 lb-ft) available or standard on all but base LX trim is unusual in its sound and power delivery for a Honda engine, but it delivers best-in-class power and fuel economy. Worth the extra money. Other performance elements top notch.","Steering",9,NA
"1544",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","Body roll is controlled and left-right transitions are handled nicely. It feels playful and there's lots of freedom and control for the driver -- its well-tuned stability system doesn't quash the fun. Grippier tires would make it even better.","Performance","A",9,"New 1.5-liter turbo-4 (175 hp, 162 lb-ft) available or standard on all but base LX trim is unusual in its sound and power delivery for a Honda engine, but it delivers best-in-class power and fuel economy. Worth the extra money. Other performance elements top notch.","Handling",8.5,NA
"1545",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"B","11/30/2015","CVT simulates gears only in foot-to-floor acceleration (didn't feel it otherwise) and its Sport mode could hold revs better up/down hill. Honda Sensing's collision warning system is hyperactive, adaptive cruise control is irritating. Otherwise easy to drive. ","Performance","A",9,"New 1.5-liter turbo-4 (175 hp, 162 lb-ft) available or standard on all but base LX trim is unusual in its sound and power delivery for a Honda engine, but it delivers best-in-class power and fuel economy. Worth the extra money. Other performance elements top notch.","Driveability",7.5,NA
"1546",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","Available eight-way power driver seat offers huge range of motion, making it very comfortable for a wide range of driver heights. We're not sure about manual seats. Leather seats are firm, hold you in place well, good over distance.","Comfort","A",8.5,"Previous Civics were known for their loud cabins, firm rides and less-than-friendly seats for tall folks. This changes for the 2016 Civic, which suddenly feels like a shrunken Accord. Contributes to the Civic being more well-rounded and as well-suited to long trips as short ones. ","Seating Comfort",8.5,NA
"1547",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","Like a German car, you feel every road imperfection, but impacts are very well damped. Big undulations, especially mid-corner, are handled with impeccable control. Not one iota of float. Feels like a bigger, more refined car.","Comfort","A",8.5,"Previous Civics were known for their loud cabins, firm rides and less-than-friendly seats for tall folks. This changes for the 2016 Civic, which suddenly feels like a shrunken Accord. Contributes to the Civic being more well-rounded and as well-suited to long trips as short ones. ","Ride Comfort",9,NA
"1548",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"B","11/30/2015","The turbocharged engine has a very un-Honda-like growl to it and the CVT causes a light drone when accelerating. Otherwise, wind and road noise are kept in check far better than the overly loud Hondas of the not-so-distant past.","Comfort","A",8.5,"Previous Civics were known for their loud cabins, firm rides and less-than-friendly seats for tall folks. This changes for the 2016 Civic, which suddenly feels like a shrunken Accord. Contributes to the Civic being more well-rounded and as well-suited to long trips as short ones. ","Quietness",7.5,NA
"1549",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"C","11/30/2015","The 7-inch touchscreen on most trims is easily reached (as all controls are) but can be maddening. Confusing menus, too-small buttons, slow response times. Transition between Apple/Android controls and Honda system is convoluted. ","Interior","A",8.5,"Honda's touchscreen interface can be annoying to use and those of most competitors are better. Beyond that, the 2016 Civic delivers a large, versatile cabin for both people and their things. The front center console design is extremely clever.","Ergonomics",6,NA
"1550",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"B","11/30/2015","The rear doors are wide and open wide, making it easy to climb in -- or install a child seat. More of a sloped roof than before, so be mindful of your head. No issues up front. All doors very light.","Interior","A",8.5,"Honda's touchscreen interface can be annoying to use and those of most competitors are better. Beyond that, the 2016 Civic delivers a large, versatile cabin for both people and their things. The front center console design is extremely clever.","Ingress/Egress",7.5,NA
"1551",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","Large back seat. A 6-foot-3 rear passenger sat behind a like-heighted driver with sufficient leg and headroom. Available eight-way power driver seat aides front seat room tremendously. Plenty of headroom in front even with sunroof.","Interior","A",8.5,"Honda's touchscreen interface can be annoying to use and those of most competitors are better. Beyond that, the 2016 Civic delivers a large, versatile cabin for both people and their things. The front center console design is extremely clever.","Space/Room",9.5,NA
"1552",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"B","11/30/2015","Less boxy than before and downward roof slant reduces rear quarter views slightly. Still a great view ahead with thin pillars. Big mirrors and standard rearview camera. Debateable usefulness of LaneWatch blind spot camera on all but base LX.   ","Interior","A",8.5,"Honda's touchscreen interface can be annoying to use and those of most competitors are better. Beyond that, the 2016 Civic delivers a large, versatile cabin for both people and their things. The front center console design is extremely clever.","Visibility",8,NA
"1553",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","15.1-cu-ft. trunk is very wide and deep. Opening is wide too, but not tall -- not ideal for bulky items. Clever, multi-level and configurable center console has moveable cupholders (sadly not anti-tip) and a smartly designed area for smartphones.","Interior","A",8.5,"Honda's touchscreen interface can be annoying to use and those of most competitors are better. Beyond that, the 2016 Civic delivers a large, versatile cabin for both people and their things. The front center console design is extremely clever.","Cargo/Storage",9.5,NA
"1554",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","This is a Honda Civic? $27,335 Touring trim actually looks/feels more expensive and challenges Acura quality. All trims have top-notch materials everywhere (plus cloth or stitched sim leather on center console) and typically tight Honda construction. ","Value","A",9,"Apart from an unremarkable warranty, what's not to like here? For a competitive price, you get expected equipment plus build quality, fuel economy, performance and space that's superior to most competitors. Plus, we can't ignore the Civic's excellent reliability history.  ","Build Quality (vs. $)",9,NA
"1555",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"B","11/30/2015","Like most rivals, even a base trim includes ample equipment (auto climate control, all the entertainment choices you'd want). Value gets better in higher trim levels. High-tech safety systems uniquely available on most trims. ","Value","A",9,"Apart from an unremarkable warranty, what's not to like here? For a competitive price, you get expected equipment plus build quality, fuel economy, performance and space that's superior to most competitors. Plus, we can't ignore the Civic's excellent reliability history.  ","Features(vs. $)",8,NA
"1556",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","Base Civic with CVT ($20,275) pricier than many like-equipped rivals (Mazda 3 is $1,400 less, Toyota Corolla is $775 less), but is less expensive than Mazda 3 and VW Jetta when equally loaded. Its general superiority in most areas warrants any premium.","Value","A",9,"Apart from an unremarkable warranty, what's not to like here? For a competitive price, you get expected equipment plus build quality, fuel economy, performance and space that's superior to most competitors. Plus, we can't ignore the Civic's excellent reliability history.  ","Cost",9,NA
"1557",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","EPA estimate is 35 mpg combined with either base engine or 1.5-liter turbo. That's best in class as of this writing (Mazda 3i is close). We achieved excellent 36.8 mpg with the turbo on our evaluation route. Fantastic given best-in-class acceleration.","Value","A",9,"Apart from an unremarkable warranty, what's not to like here? For a competitive price, you get expected equipment plus build quality, fuel economy, performance and space that's superior to most competitors. Plus, we can't ignore the Civic's excellent reliability history.  ","MPG",9.5,NA
"1558",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"B","11/30/2015","3-year/36,000-mile limited warranty and 5-year/60,000-mile powertrain coverage. This is typical for the segment. Only Hyundai and Kia offer more -- but significantly so. ","Value","A",9,"Apart from an unremarkable warranty, what's not to like here? For a competitive price, you get expected equipment plus build quality, fuel economy, performance and space that's superior to most competitors. Plus, we can't ignore the Civic's excellent reliability history.  ","Warranty",7,NA
"1559",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"B","11/30/2015","Standard roadside assistance for 3 years/36,000 miles. This is also typical for the segment. No free scheduled maintenance, but then, only Toyota offers that. The Civic has been one of the most reliable cars on the road.","Value","A",9,"Apart from an unremarkable warranty, what's not to like here? For a competitive price, you get expected equipment plus build quality, fuel economy, performance and space that's superior to most competitors. Plus, we can't ignore the Civic's excellent reliability history.  ","Ownership",8,NA
"1560",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","Want to lazily accelerate and putter about town? The Civic will do that with the utmost refinement. Want to zip through a back road and have some fun behind the wheel? It'll do that too. It's a jack of both trades.","Fun To Drive","B",8,"The CVT's behavior and resulting noises do sap some of the fun out of the Civic, but it's hard to argue with the acceleration (or better-than-expected handling). It's not quite as engaging to drive as a Mazda 3 or Ford Focus, nor as refined as a VW Golf, but it's close on both fronts. ","Driving Experience",8.5,NA
"1561",200001444,"Honda","honda","Honda_Civic","Civic","civic",401588674,"Touring 4dr Sedan (1.5L 4cyl Turbo CVT)","Sedan",NA,"Civic Sedan","sedan","Touring",200731211,2016,"A","11/30/2015","The Civic no longer gives off the impression of simply being sensible, dependable transportation. Its unique style, high-class cabin and ample driving verve (especially in Touring trim) provide more than is expected in this class. ","Fun To Drive","B",8,"The CVT's behavior and resulting noises do sap some of the fun out of the Civic, but it's hard to argue with the acceleration (or better-than-expected handling). It's not quite as engaging to drive as a Mazda 3 or Ford Focus, nor as refined as a VW Golf, but it's close on both fronts. ","Personality",8.5,NA
"1562",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",101418831,"EX-L 4dr SUV AWD w/Navigation (2.4L 4cyl 5A)","SUV",NA,"CR-V SUV","suv","EX-L",100532093,2012,"B","11/15/2011","Modestly powered, expect 9-10 seconds to reach 60 mph with the all-wheel-drive model. With a simple PRNDL shifter, there are no options (paddles or otherwise) for manual-shifting.","Performance","B",8,"With modest gains in output and efficiency for 2012, the CR-V continues on with a lone 4-cylinder engine and 5-speed automatic transmission. It's not particularly quick, but handling is solid and it delivers mpg near the top of its class.","Acceleration",7,NA
"1563",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",101418831,"EX-L 4dr SUV AWD w/Navigation (2.4L 4cyl 5A)","SUV",NA,"CR-V SUV","suv","EX-L",100532093,2012,"B","11/15/2011","Our testing of many CR-Vs over the years often has revealed merely adequate brakes. The tradition continues.","Performance","B",8,"With modest gains in output and efficiency for 2012, the CR-V continues on with a lone 4-cylinder engine and 5-speed automatic transmission. It's not particularly quick, but handling is solid and it delivers mpg near the top of its class.","Braking",7,NA
"1564",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",101418831,"EX-L 4dr SUV AWD w/Navigation (2.4L 4cyl 5A)","SUV",NA,"CR-V SUV","suv","EX-L",100532093,2012,"A","11/15/2011","Light and precise steering matches the demeanor of the CR-V. It has a good sense of straight ahead, too.","Performance","B",8,"With modest gains in output and efficiency for 2012, the CR-V continues on with a lone 4-cylinder engine and 5-speed automatic transmission. It's not particularly quick, but handling is solid and it delivers mpg near the top of its class.","Steering",8.5,NA
"1565",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",101418831,"EX-L 4dr SUV AWD w/Navigation (2.4L 4cyl 5A)","SUV",NA,"CR-V SUV","suv","EX-L",100532093,2012,"A","11/15/2011","Offers slightly more athleticism than some compact SUVs, and it doesn't go all soggy with a full load. Keeps its poise on dirt roads, as well.","Performance","B",8,"With modest gains in output and efficiency for 2012, the CR-V continues on with a lone 4-cylinder engine and 5-speed automatic transmission. It's not particularly quick, but handling is solid and it delivers mpg near the top of its class.","Handling",8.5,NA
"1566",200001444,"Honda","honda","Honda_CR_V","CR-V","cr-v",101418831,"EX-L 4dr SUV AWD w/Navigation (2.4L 4cyl 5A)","SUV",NA,"CR-V SUV","suv","EX-L",100532093,2012,"B","11/15/2011","The 5-speed automatic holds the CR-V back more than anything else. It makes the 4-banger work that much harder, and gear hunting can occur on uphill grades, especially when loaded.","Performance","B",8,"With modest gains in output and efficiency for 2012, the CR-V continues on with a lone 4-cylinder engine and 5-speed automatic transmission. It's not particularly quick, but handling is solid and it delivers mpg near the top of its class.","Driveability",7,NA
